Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
1.520004	1.005859375	1.123046875
1.522	0.9912109375	1.4892578125
1.524004	0.986328125	1.845703125
1.525996	0.986328125	2.1435546875
1.527996	1.0009765625	2.40234375
1.529996	0.9912109375	2.587890625
1.531996	0.986328125	2.7197265625
1.533996	0.986328125	2.8173828125
1.535996	0.9765625	2.8759765625
1.537996	0.9765625	2.9150390625
1.540004	0.9765625	2.939453125
1.542	0.9716796875	2.958984375
1.544004	0.9716796875	2.978515625
1.546	0.9716796875	2.978515625
1.548004	0.95703125	2.9833984375
1.55	0.9619140625	2.98828125
1.552004	0.95703125	2.9931640625
1.554	0.9521484375	2.98828125
1.556004	0.9521484375	2.998046875
1.558	0.9375	2.998046875
1.560004	0.9423828125	2.98828125
1.562	0.9423828125	2.998046875
1.564004	0.947265625	2.9931640625
1.566	0.9375	2.998046875
1.568004	0.927734375	2.98828125
1.569996	0.927734375	2.998046875
1.571996	0.9228515625	2.9931640625
1.573996	0.9228515625	2.998046875
1.575996	0.9228515625	2.98828125
1.577996	0.91796875	2.998046875
1.579996	0.91796875	2.998046875
1.582004	0.908203125	0.0
1.584	0.888671875	0.0
1.586004	0.8935546875	0.0
1.588	0.8935546875	0.0
1.590004	0.8935546875	0.0
1.592	0.8837890625	0.0
1.594004	0.8740234375	0.341796875
1.596	0.869140625	0.7177734375
1.598004	0.869140625	1.09375
